slim_id	slim_name	direction	entrez_gene_id	gene_symbol
DOID:10652	Alzheimer's disease	down	11325	DDX42
DOID:10652	Alzheimer's disease	down	317781	DDX51
DOID:10652	Alzheimer's disease	down	79039	DDX54
DOID:10652	Alzheimer's disease	down	1656	DDX6
DOID:10652	Alzheimer's disease	down	54849	DEF8
DOID:10652	Alzheimer's disease	down	414918	DENND6B
DOID:10652	Alzheimer's disease	down	9681	DEPDC5
DOID:10652	Alzheimer's disease	down	27351	DESI1
DOID:10652	Alzheimer's disease	down	55070	DET1
DOID:10652	Alzheimer's disease	down	28955	DEXI
DOID:10652	Alzheimer's disease	down	1687	DFNA5
DOID:10652	Alzheimer's disease	down	1607	DGKB
DOID:10652	Alzheimer's disease	down	9162	DGKI
DOID:10652	Alzheimer's disease	down	1609	DGKQ
DOID:10652	Alzheimer's disease	down	8525	DGKZ
DOID:10652	Alzheimer's disease	down	22907	DHX30
DOID:10652	Alzheimer's disease	down	9077	DIRAS3
DOID:10652	Alzheimer's disease	down	27122	DKK3
DOID:10652	Alzheimer's disease	down	27121	DKK4
DOID:10652	Alzheimer's disease	down	27120	DKKL1
DOID:10652	Alzheimer's disease	down	9229	DLGAP1
DOID:10652	Alzheimer's disease	down	10683	DLL3
DOID:10652	Alzheimer's disease	down	1749	DLX5
DOID:10652	Alzheimer's disease	down	10294	DNAJA2
DOID:10652	Alzheimer's disease	down	9093	DNAJA3
DOID:10652	Alzheimer's disease	down	4189	DNAJB9
DOID:10652	Alzheimer's disease	down	56521	DNAJC12
DOID:10652	Alzheimer's disease	down	120526	DNAJC24
DOID:10652	Alzheimer's disease	down	9829	DNAJC6
DOID:10652	Alzheimer's disease	down	22826	DNAJC8
DOID:10652	Alzheimer's disease	down	1774	DNASE1L1
DOID:10652	Alzheimer's disease	down	1759	DNM1
DOID:10652	Alzheimer's disease	down	10059	DNM1L
DOID:10652	Alzheimer's disease	down	26052	DNM3
DOID:10652	Alzheimer's disease	down	1788	DNMT3A
DOID:10652	Alzheimer's disease	down	8448	DOC2A
DOID:10652	Alzheimer's disease	down	55715	DOK4
DOID:10652	Alzheimer's disease	down	55816	DOK5
DOID:10652	Alzheimer's disease	down	23033	DOPEY1
DOID:10652	Alzheimer's disease	down	9980	DOPEY2
DOID:10652	Alzheimer's disease	down	8110	DPF3
DOID:10652	Alzheimer's disease	down	1802	DPH2
DOID:10652	Alzheimer's disease	down	8813	DPM1
DOID:10652	Alzheimer's disease	down	1804	DPP6
DOID:10652	Alzheimer's disease	down	1807	DPYS
DOID:10652	Alzheimer's disease	down	1810	DR1
DOID:10652	Alzheimer's disease	down	10589	DRAP1
DOID:10652	Alzheimer's disease	down	1812	DRD1
DOID:10652	Alzheimer's disease	down	4733	DRG1
DOID:10652	Alzheimer's disease	down	29102	DROSHA
DOID:10652	Alzheimer's disease	down	79075	DSCC1
DOID:10652	Alzheimer's disease	down	79980	DSN1
DOID:10652	Alzheimer's disease	down	23220	DTX4
DOID:10652	Alzheimer's disease	down	11266	DUSP12
DOID:10652	Alzheimer's disease	down	51207	DUSP13
DOID:10652	Alzheimer's disease	down	11072	DUSP14
DOID:10652	Alzheimer's disease	down	54808	DYM
DOID:10652	Alzheimer's disease	down	1778	DYNC1H1
DOID:10652	Alzheimer's disease	down	1859	DYRK1A
DOID:10652	Alzheimer's disease	down	8291	DYSF
DOID:10652	Alzheimer's disease	down	1877	E4F1
DOID:10652	Alzheimer's disease	down	10969	EBNA1BP2
DOID:10652	Alzheimer's disease	down	9718	ECE2
DOID:10652	Alzheimer's disease	down	1893	ECM1
DOID:10652	Alzheimer's disease	down	51295	ECSIT
DOID:10652	Alzheimer's disease	down	10913	EDAR
DOID:10652	Alzheimer's disease	down	8721	EDF1
DOID:10652	Alzheimer's disease	down	1908	EDN3
DOID:10652	Alzheimer's disease	down	1917	EEF1A2
DOID:10652	Alzheimer's disease	down	1933	EEF1B2
DOID:10652	Alzheimer's disease	down	64800	EFCAB6
DOID:10652	Alzheimer's disease	down	79825	EFCC1
DOID:10652	Alzheimer's disease	down	114327	EFHC1
DOID:10652	Alzheimer's disease	down	1944	EFNA3
DOID:10652	Alzheimer's disease	down	1946	EFNA5
DOID:10652	Alzheimer's disease	down	22979	EFR3B
DOID:10652	Alzheimer's disease	down	25975	EGFL6
DOID:10652	Alzheimer's disease	down	23301	EHBP1
DOID:10652	Alzheimer's disease	down	30845	EHD3
DOID:10652	Alzheimer's disease	down	26298	EHF
DOID:10652	Alzheimer's disease	down	9538	EI24
DOID:10652	Alzheimer's disease	down	23741	EID1
DOID:10652	Alzheimer's disease	down	1964	EIF1AX
DOID:10652	Alzheimer's disease	down	1967	EIF2B1
DOID:10652	Alzheimer's disease	down	8891	EIF2B3
DOID:10652	Alzheimer's disease	down	8893	EIF2B5
DOID:10652	Alzheimer's disease	down	1965	EIF2S1
DOID:10652	Alzheimer's disease	down	1968	EIF2S3
DOID:10652	Alzheimer's disease	down	8665	EIF3F
DOID:10652	Alzheimer's disease	down	8668	EIF3I
DOID:10652	Alzheimer's disease	down	27335	EIF3K
DOID:10652	Alzheimer's disease	down	51386	EIF3L
DOID:10652	Alzheimer's disease	down	1977	EIF4E
DOID:10652	Alzheimer's disease	down	9470	EIF4E2
DOID:10652	Alzheimer's disease	down	56478	EIF4ENIF1
DOID:10652	Alzheimer's disease	down	7458	EIF4H
DOID:10652	Alzheimer's disease	down	3692	EIF6
DOID:10652	Alzheimer's disease	down	60528	ELAC2
DOID:10652	Alzheimer's disease	down	1993	ELAVL2
DOID:10652	Alzheimer's disease	down	6785	ELOVL4
DOID:10652	Alzheimer's disease	down	79071	ELOVL6
DOID:10652	Alzheimer's disease	down	55140	ELP3
DOID:10652	Alzheimer's disease	down	23587	ELP5
DOID:10652	Alzheimer's disease	down	55831	EMC3
DOID:10652	Alzheimer's disease	down	51016	EMC9
DOID:10652	Alzheimer's disease	down	2010	EMD
DOID:10652	Alzheimer's disease	down	2009	EML1
DOID:10652	Alzheimer's disease	down	24139	EML2
DOID:10652	Alzheimer's disease	down	27436	EML4
DOID:10652	Alzheimer's disease	down	2021	ENDOG
DOID:10652	Alzheimer's disease	down	2026	ENO2
DOID:10652	Alzheimer's disease	down	2027	ENO3
DOID:10652	Alzheimer's disease	down	58478	ENOPH1
DOID:10652	Alzheimer's disease	down	55068	ENOX1
DOID:10652	Alzheimer's disease	down	956	ENTPD3
DOID:10652	Alzheimer's disease	down	955	ENTPD6
DOID:10652	Alzheimer's disease	down	56943	ENY2
DOID:10652	Alzheimer's disease	down	2044	EPHA5
DOID:10652	Alzheimer's disease	down	7957	EPM2A
DOID:10652	Alzheimer's disease	down	79574	EPS8L3
DOID:10652	Alzheimer's disease	down	1833	EPYC
DOID:10652	Alzheimer's disease	down	26059	ERC2
DOID:10652	Alzheimer's disease	down	2067	ERCC1
DOID:10652	Alzheimer's disease	down	1161	ERCC8
DOID:10652	Alzheimer's disease	down	2079	ERH
DOID:10652	Alzheimer's disease	down	112479	ERI2
DOID:10652	Alzheimer's disease	down	157697	ERICH1
DOID:10652	Alzheimer's disease	down	79956	ERMP1
DOID:10652	Alzheimer's disease	down	30001	ERO1L
DOID:10652	Alzheimer's disease	down	55500	ETNK1
DOID:10652	Alzheimer's disease	down	51466	EVL
DOID:10652	Alzheimer's disease	down	9156	EXO1
DOID:10652	Alzheimer's disease	down	11336	EXOC3
DOID:10652	Alzheimer's disease	down	51013	EXOSC1
DOID:10652	Alzheimer's disease	down	54512	EXOSC4
DOID:10652	Alzheimer's disease	down	56915	EXOSC5
DOID:10652	Alzheimer's disease	down	23016	EXOSC7
DOID:10652	Alzheimer's disease	down	5393	EXOSC9
DOID:10652	Alzheimer's disease	down	2135	EXTL2
DOID:10652	Alzheimer's disease	down	2070	EYA4
DOID:10652	Alzheimer's disease	down	2155	F7
DOID:10652	Alzheimer's disease	down	2166	FAAH
DOID:10652	Alzheimer's disease	down	2170	FABP3
DOID:10652	Alzheimer's disease	down	23197	FAF2
DOID:10652	Alzheimer's disease	down	55179	FAIM
DOID:10652	Alzheimer's disease	down	9715	FAM131B
DOID:10652	Alzheimer's disease	down	79137	FAM134A
DOID:10652	Alzheimer's disease	down	220965	FAM13C
DOID:10652	Alzheimer's disease	down	285596	FAM153A
DOID:10652	Alzheimer's disease	down	728215	FAM155A
DOID:10652	Alzheimer's disease	down	65990	FAM173A
DOID:10652	Alzheimer's disease	down	23172	FAM175B
DOID:10652	Alzheimer's disease	down	55719	FAM178A
DOID:10652	Alzheimer's disease	down	23116	FAM179B
DOID:10652	Alzheimer's disease	down	79632	FAM184A
DOID:10652	Alzheimer's disease	down	23359	FAM189A1
DOID:10652	Alzheimer's disease	down	63877	FAM204A
DOID:10652	Alzheimer's disease	down	54942	FAM206A
DOID:10652	Alzheimer's disease	down	9917	FAM20B
DOID:10652	Alzheimer's disease	down	55731	FAM222B
DOID:10652	Alzheimer's disease	down	79850	FAM57A
DOID:10652	Alzheimer's disease	down	54478	FAM64A
DOID:10652	Alzheimer's disease	down	85002	FAM86B1
DOID:10652	Alzheimer's disease	down	55199	FAM86C1
DOID:10652	Alzheimer's disease	down	25940	FAM98A
DOID:10652	Alzheimer's disease	down	2188	FANCF
DOID:10652	Alzheimer's disease	down	10160	FARP1
DOID:10652	Alzheimer's disease	down	10667	FARS2
DOID:10652	Alzheimer's disease	down	2193	FARSA
DOID:10652	Alzheimer's disease	down	79072	FASTKD3
DOID:10652	Alzheimer's disease	down	8789	FBP2
DOID:10652	Alzheimer's disease	down	25827	FBXL2
DOID:10652	Alzheimer's disease	down	26233	FBXL6
DOID:10652	Alzheimer's disease	down	26263	FBXO22
DOID:10652	Alzheimer's disease	down	26273	FBXO3
DOID:10652	Alzheimer's disease	down	55030	FBXO34
DOID:10652	Alzheimer's disease	down	26272	FBXO4
DOID:10652	Alzheimer's disease	down	26190	FBXW2
DOID:10652	Alzheimer's disease	down	2208	FCER2
DOID:10652	Alzheimer's disease	down	51077	FCF1
DOID:10652	Alzheimer's disease	down	91893	FDXACB1
DOID:10652	Alzheimer's disease	down	10116	FEM1B
DOID:10652	Alzheimer's disease	down	9638	FEZ1
DOID:10652	Alzheimer's disease	down	2258	FGF13
DOID:10652	Alzheimer's disease	down	2259	FGF14
DOID:10652	Alzheimer's disease	down	8823	FGF16
DOID:10652	Alzheimer's disease	down	2251	FGF6
DOID:10652	Alzheimer's disease	down	2253	FGF8
DOID:10652	Alzheimer's disease	down	2271	FH
DOID:10652	Alzheimer's disease	down	9896	FIG4
DOID:10652	Alzheimer's disease	down	51024	FIS1
DOID:10652	Alzheimer's disease	down	24147	FJX1
DOID:10652	Alzheimer's disease	down	2281	FKBP1B
DOID:10652	Alzheimer's disease	down	2288	FKBP4
DOID:10652	Alzheimer's disease	down	79147	FKRP
DOID:10652	Alzheimer's disease	down	2218	FKTN
DOID:10652	Alzheimer's disease	down	10211	FLOT1
DOID:10652	Alzheimer's disease	down	23768	FLRT2
DOID:10652	Alzheimer's disease	down	23767	FLRT3
DOID:10652	Alzheimer's disease	down	2322	FLT3
DOID:10652	Alzheimer's disease	down	64838	FNDC4
DOID:10652	Alzheimer's disease	down	96459	FNIP1
DOID:10652	Alzheimer's disease	down	3169	FOXA1
DOID:10652	Alzheimer's disease	down	2290	FOXG1
DOID:10652	Alzheimer's disease	down	2299	FOXI1
DOID:10652	Alzheimer's disease	down	55810	FOXJ2
DOID:10652	Alzheimer's disease	down	3607	FOXK2
DOID:10652	Alzheimer's disease	down	80020	FOXRED2
DOID:10652	Alzheimer's disease	down	2356	FPGS
DOID:10652	Alzheimer's disease	down	79981	FRMD1
DOID:10652	Alzheimer's disease	down	10817	FRS3
DOID:10652	Alzheimer's disease	down	2492	FSHR
DOID:10652	Alzheimer's disease	down	10468	FST
DOID:10652	Alzheimer's disease	down	23105	FSTL4
DOID:10652	Alzheimer's disease	down	24140	FTSJ1
DOID:10652	Alzheimer's disease	down	2517	FUCA1
DOID:10652	Alzheimer's disease	down	2523	FUT1
DOID:10652	Alzheimer's disease	down	53822	FXYD7
DOID:10652	Alzheimer's disease	down	11337	GABARAP
DOID:10652	Alzheimer's disease	down	2550	GABBR1
DOID:10652	Alzheimer's disease	down	2555	GABRA2
DOID:10652	Alzheimer's disease	down	2556	GABRA3
DOID:10652	Alzheimer's disease	down	2561	GABRB2
DOID:10652	Alzheimer's disease	down	2563	GABRD
DOID:10652	Alzheimer's disease	down	2569	GABRR1
DOID:10652	Alzheimer's disease	down	2570	GABRR2
DOID:10652	Alzheimer's disease	down	2571	GAD1
DOID:10652	Alzheimer's disease	down	2572	GAD2
DOID:10652	Alzheimer's disease	down	2582	GALE
DOID:10652	Alzheimer's disease	down	79695	GALNT12
DOID:10652	Alzheimer's disease	down	79623	GALNT14
DOID:10652	Alzheimer's disease	down	26290	GALNT8
DOID:10652	Alzheimer's disease	down	8811	GALR2
DOID:10652	Alzheimer's disease	down	2592	GALT
DOID:10652	Alzheimer's disease	down	26330	GAPDHS
DOID:10652	Alzheimer's disease	down	2617	GARS
DOID:10652	Alzheimer's disease	down	2618	GART
DOID:10652	Alzheimer's disease	down	2620	GAS2
DOID:10652	Alzheimer's disease	down	5188	GATB
DOID:10652	Alzheimer's disease	down	8729	GBF1
DOID:10652	Alzheimer's disease	down	6936	GCFC2
DOID:10652	Alzheimer's disease	down	2641	GCG
DOID:10652	Alzheimer's disease	down	2650	GCNT1
DOID:10652	Alzheimer's disease	down	78997	GDAP1L1
DOID:10652	Alzheimer's disease	down	2662	GDF10
DOID:10652	Alzheimer's disease	down	85476	GFM1
DOID:10652	Alzheimer's disease	down	2675	GFRA2
DOID:10652	Alzheimer's disease	down	23163	GGA3
DOID:10652	Alzheimer's disease	down	8836	GGH
DOID:10652	Alzheimer's disease	down	2691	GHRH
DOID:10652	Alzheimer's disease	down	54826	GIN1
DOID:10652	Alzheimer's disease	down	9837	GINS1
DOID:10652	Alzheimer's disease	down	10755	GIPC1
DOID:10652	Alzheimer's disease	down	2709	GJB5
DOID:10652	Alzheimer's disease	down	57369	GJD2
DOID:10652	Alzheimer's disease	down	26035	GLCE
DOID:10652	Alzheimer's disease	down	2731	GLDC
DOID:10652	Alzheimer's disease	down	11146	GLMN
DOID:10652	Alzheimer's disease	down	2739	GLO1
DOID:10652	Alzheimer's disease	down	2742	GLRA2
DOID:10652	Alzheimer's disease	down	51218	GLRX5
DOID:10652	Alzheimer's disease	down	27165	GLS2
DOID:10652	Alzheimer's disease	down	10249	GLYAT
DOID:10652	Alzheimer's disease	down	84656	GLYR1
DOID:10652	Alzheimer's disease	down	64395	GMCL1
DOID:10652	Alzheimer's disease	down	2762	GMDS
DOID:10652	Alzheimer's disease	down	29925	GMPPB
DOID:10652	Alzheimer's disease	down	2778	GNAS
DOID:10652	Alzheimer's disease	down	2779	GNAT1
DOID:10652	Alzheimer's disease	down	54584	GNB1L
DOID:10652	Alzheimer's disease	down	51764	GNG13
DOID:10652	Alzheimer's disease	down	2786	GNG4
DOID:10652	Alzheimer's disease	down	2800	GOLGA1
DOID:10652	Alzheimer's disease	down	51026	GOLT1B
DOID:10652	Alzheimer's disease	down	54856	GON4L
DOID:10652	Alzheimer's disease	down	2805	GOT1
DOID:10652	Alzheimer's disease	down	2806	GOT2
DOID:10652	Alzheimer's disease	down	2814	GP5
DOID:10652	Alzheimer's disease	down	10223	GPA33
DOID:10652	Alzheimer's disease	down	8733	GPAA1
DOID:10652	Alzheimer's disease	down	55105	GPATCH2
DOID:10652	Alzheimer's disease	down	55668	GPATCH2L
DOID:10652	Alzheimer's disease	down	63906	GPATCH3
DOID:10652	Alzheimer's disease	down	54865	GPATCH4
DOID:10652	Alzheimer's disease	down	2819	GPD1
DOID:10652	Alzheimer's disease	down	23171	GPD1L
DOID:10652	Alzheimer's disease	down	10243	GPHN
DOID:10652	Alzheimer's disease	down	27238	GPKOW
DOID:10652	Alzheimer's disease	down	54707	GPN2
DOID:10652	Alzheimer's disease	down	2835	GPR12
DOID:10652	Alzheimer's disease	down	387509	GPR153
DOID:10652	Alzheimer's disease	down	11245	GPR176
DOID:10652	Alzheimer's disease	down	2844	GPR21
DOID:10652	Alzheimer's disease	down	2854	GPR32
DOID:10652	Alzheimer's disease	down	2863	GPR39
DOID:10652	Alzheimer's disease	down	9248	GPR50
DOID:10652	Alzheimer's disease	down	9293	GPR52
DOID:10652	Alzheimer's disease	down	54329	GPR85
DOID:10652	Alzheimer's disease	down	54112	GPR88
DOID:10652	Alzheimer's disease	down	2879	GPX4
DOID:10652	Alzheimer's disease	down	2888	GRB14
DOID:10652	Alzheimer's disease	down	2892	GRIA3
DOID:10652	Alzheimer's disease	down	2893	GRIA4
DOID:10652	Alzheimer's disease	down	2898	GRIK2
DOID:10652	Alzheimer's disease	down	2903	GRIN2A
DOID:10652	Alzheimer's disease	down	2915	GRM5
DOID:10652	Alzheimer's disease	down	2917	GRM7
DOID:10652	Alzheimer's disease	down	2931	GSK3A
DOID:10652	Alzheimer's disease	down	2937	GSS
DOID:10652	Alzheimer's disease	down	2954	GSTZ1
DOID:10652	Alzheimer's disease	down	404672	GTF2H5
DOID:10652	Alzheimer's disease	down	2981	GUCA2B
DOID:10652	Alzheimer's disease	down	2982	GUCY1A3
DOID:10652	Alzheimer's disease	down	2983	GUCY1B3
DOID:10652	Alzheimer's disease	down	2986	GUCY2F
DOID:10652	Alzheimer's disease	down	60558	GUF1
DOID:10652	Alzheimer's disease	down	2987	GUK1
DOID:10652	Alzheimer's disease	down	51454	GULP1
DOID:10652	Alzheimer's disease	down	55506	H2AFY2
DOID:10652	Alzheimer's disease	down	3026	HABP2
DOID:10652	Alzheimer's disease	down	51495	HACD3
DOID:10652	Alzheimer's disease	down	3029	HAGH
DOID:10652	Alzheimer's disease	down	1404	HAPLN1
DOID:10652	Alzheimer's disease	down	3035	HARS
DOID:10652	Alzheimer's disease	down	3036	HAS1
DOID:10652	Alzheimer's disease	down	55142	HAUS2
DOID:10652	Alzheimer's disease	down	10456	HAX1
DOID:10652	Alzheimer's disease	down	3048	HBG2
DOID:10652	Alzheimer's disease	down	3049	HBQ1
DOID:10652	Alzheimer's disease	down	10767	HBS1L
DOID:10652	Alzheimer's disease	down	3050	HBZ
DOID:10652	Alzheimer's disease	down	3052	HCCS
DOID:10652	Alzheimer's disease	down	10021	HCN4
DOID:10652	Alzheimer's disease	down	3061	HCRTR1
DOID:10652	Alzheimer's disease	down	79885	HDAC11
DOID:10652	Alzheimer's disease	down	3066	HDAC2
DOID:10652	Alzheimer's disease	down	3067	HDC
DOID:10652	Alzheimer's disease	down	8916	HERC3
DOID:10652	Alzheimer's disease	down	55008	HERC6
DOID:10652	Alzheimer's disease	down	8820	HESX1
DOID:10652	Alzheimer's disease	down	138050	HGSNAT
DOID:10652	Alzheimer's disease	down	79802	HHIPL2
DOID:10652	Alzheimer's disease	down	25994	HIGD1A
DOID:10652	Alzheimer's disease	down	25988	HINFP
DOID:10652	Alzheimer's disease	down	8479	HIRIP3
DOID:10652	Alzheimer's disease	down	92815	HIST3H2A
DOID:10652	Alzheimer's disease	down	3096	HIVEP1
DOID:10652	Alzheimer's disease	down	3097	HIVEP2
DOID:10652	Alzheimer's disease	down	3098	HK1
DOID:10652	Alzheimer's disease	down	80201	HKDC1
DOID:10652	Alzheimer's disease	down	3131	HLF
DOID:10652	Alzheimer's disease	down	3145	HMBS
DOID:10652	Alzheimer's disease	down	10363	HMG20A
DOID:10652	Alzheimer's disease	down	3159	HMGA1
DOID:10652	Alzheimer's disease	down	3149	HMGB3
DOID:10652	Alzheimer's disease	down	3157	HMGCS1
DOID:10652	Alzheimer's disease	down	51617	HMP19
DOID:10652	Alzheimer's disease	down	3166	HMX1
DOID:10652	Alzheimer's disease	down	10949	HNRNPA0
DOID:10652	Alzheimer's disease	down	3178	HNRNPA1
DOID:10652	Alzheimer's disease	down	51361	HOOK1
DOID:10652	Alzheimer's disease	down	3198	HOXA1
DOID:10652	Alzheimer's disease	down	3201	HOXA4
DOID:10652	Alzheimer's disease	down	3202	HOXA5
DOID:10652	Alzheimer's disease	down	3213	HOXB3
DOID:10652	Alzheimer's disease	down	3226	HOXC10
DOID:10652	Alzheimer's disease	down	3223	HOXC6
DOID:10652	Alzheimer's disease	down	3237	HOXD11
DOID:10652	Alzheimer's disease	down	3265	HRAS
DOID:10652	Alzheimer's disease	down	3273	HRG
DOID:10652	Alzheimer's disease	down	3269	HRH1
DOID:10652	Alzheimer's disease	down	9953	HS3ST3B1
DOID:10652	Alzheimer's disease	down	3326	HSP90AB1
DOID:10652	Alzheimer's disease	down	6782	HSPA13
DOID:10652	Alzheimer's disease	down	3312	HSPA8
DOID:10652	Alzheimer's disease	down	23640	HSPBP1
DOID:10652	Alzheimer's disease	down	27336	HTATSF1
DOID:10652	Alzheimer's disease	down	3350	HTR1A
DOID:10652	Alzheimer's disease	down	3355	HTR1F
DOID:10652	Alzheimer's disease	down	3358	HTR2C
DOID:10652	Alzheimer's disease	down	3363	HTR7
DOID:10652	Alzheimer's disease	down	30811	HUNK
DOID:10652	Alzheimer's disease	down	3364	HUS1
DOID:10652	Alzheimer's disease	down	8372	HYAL3
DOID:10652	Alzheimer's disease	down	10525	HYOU1
DOID:10652	Alzheimer's disease	down	55699	IARS2
DOID:10652	Alzheimer's disease	down	3396	ICT1
DOID:10652	Alzheimer's disease	down	3398	ID2
DOID:10652	Alzheimer's disease	down	3420	IDH3B
DOID:10652	Alzheimer's disease	down	51124	IER3IP1
DOID:10652	Alzheimer's disease	down	3448	IFNA14
DOID:10652	Alzheimer's disease	down	11020	IFT27
DOID:10652	Alzheimer's disease	down	3321	IGSF3
DOID:10652	Alzheimer's disease	down	3550	IK
DOID:10652	Alzheimer's disease	down	8518	IKBKAP
DOID:10652	Alzheimer's disease	down	22806	IKZF3
DOID:10652	Alzheimer's disease	down	3593	IL12B
DOID:10652	Alzheimer's disease	down	3594	IL12RB1
DOID:10652	Alzheimer's disease	down	8808	IL1RL2
DOID:10652	Alzheimer's disease	down	3560	IL2RB
DOID:10652	Alzheimer's disease	down	3562	IL3
DOID:10652	Alzheimer's disease	down	3608	ILF2
DOID:10652	Alzheimer's disease	down	55272	IMP3
DOID:10652	Alzheimer's disease	down	92856	IMP4
DOID:10652	Alzheimer's disease	down	54928	IMPAD1
DOID:10652	Alzheimer's disease	down	3619	INCENP
DOID:10652	Alzheimer's disease	down	54556	ING3
DOID:10652	Alzheimer's disease	down	3631	INPP4A
DOID:10652	Alzheimer's disease	down	8821	INPP4B
DOID:10652	Alzheimer's disease	down	27124	INPP5J
DOID:10652	Alzheimer's disease	down	51141	INSIG2
DOID:10652	Alzheimer's disease	down	3640	INSL3
DOID:10652	Alzheimer's disease	down	11172	INSL6
DOID:10652	Alzheimer's disease	down	25896	INTS7
DOID:10652	Alzheimer's disease	down	9807	IP6K1
DOID:10652	Alzheimer's disease	down	79711	IPO4
DOID:10652	Alzheimer's disease	down	3843	IPO5
DOID:10652	Alzheimer's disease	down	10527	IPO7
DOID:10652	Alzheimer's disease	down	10526	IPO8
DOID:10652	Alzheimer's disease	down	84223	IQCG
DOID:10652	Alzheimer's disease	down	64799	IQCH
DOID:10652	Alzheimer's disease	down	440073	IQSEC3
DOID:10652	Alzheimer's disease	down	3662	IRF4
DOID:10652	Alzheimer's disease	down	81689	ISCA1
DOID:10652	Alzheimer's disease	down	26548	ITGB1BP2
DOID:10652	Alzheimer's disease	down	65094	JMJD4
DOID:10652	Alzheimer's disease	down	9929	JOSD1
DOID:10652	Alzheimer's disease	down	54934	KANSL2
DOID:10652	Alzheimer's disease	down	3735	KARS
DOID:10652	Alzheimer's disease	down	9920	KBTBD11
DOID:10652	Alzheimer's disease	down	3744	KCNA10
DOID:10652	Alzheimer's disease	down	3737	KCNA2
DOID:10652	Alzheimer's disease	down	7881	KCNAB1
DOID:10652	Alzheimer's disease	down	3747	KCNC2
DOID:10652	Alzheimer's disease	down	3749	KCNC4
DOID:10652	Alzheimer's disease	down	3753	KCNE1
DOID:10652	Alzheimer's disease	down	23630	KCNE5
DOID:10652	Alzheimer's disease	down	3754	KCNF1
DOID:10652	Alzheimer's disease	down	3756	KCNH1
DOID:10652	Alzheimer's disease	down	3757	KCNH2
