series_id	platform_id	sample_id	gsm_name	gpl_name	gse_name	rcc_control	rcc	sample_class
4253	875	175071	GSM655522	GPL11433	GSE26574		rcc	1
4253	875	175072	GSM655523	GPL11433	GSE26574		rcc	1
4253	875	175073	GSM655524	GPL11433	GSE26574		rcc	1
4253	875	175074	GSM655525	GPL11433	GSE26574		rcc	1
4253	875	175075	GSM655526	GPL11433	GSE26574		rcc	1
4253	875	175076	GSM655527	GPL11433	GSE26574		rcc	1
4253	875	175077	GSM655528	GPL11433	GSE26574		rcc	1
4253	875	175127	GSM655578	GPL11433	GSE26574	rcc_control		0
4253	875	175128	GSM655579	GPL11433	GSE26574	rcc_control		0
5117	258	206413	GSM181	GPL10	GSE3	rcc_control		0
5117	258	206414	GSM182	GPL10	GSE3		rcc	1
5117	258	206415	GSM183	GPL10	GSE3	rcc_control		0
5117	258	206416	GSM184	GPL10	GSE3		rcc	1
5117	258	206417	GSM185	GPL10	GSE3	rcc_control		0
5117	258	206418	GSM186	GPL10	GSE3		rcc	1
5117	258	206419	GSM187	GPL10	GSE3	rcc_control		0
5117	258	206420	GSM188	GPL10	GSE3		rcc	1
5117	258	206421	GSM189	GPL10	GSE3	rcc_control		0
5117	258	206422	GSM191	GPL10	GSE3		rcc	1
5117	258	206423	GSM192	GPL10	GSE3	rcc_control		0
5117	258	206424	GSM193	GPL10	GSE3		rcc	1
5117	258	206425	GSM194	GPL10	GSE3	rcc_control		0
5117	258	206426	GSM195	GPL10	GSE3		rcc	1
5117	258	206427	GSM196	GPL10	GSE3	rcc_control		0
5117	258	206428	GSM197	GPL10	GSE3		rcc	1
5117	258	206429	GSM198	GPL10	GSE3	rcc_control		0
5117	258	206430	GSM199	GPL10	GSE3		rcc	1
5117	258	206431	GSM200	GPL10	GSE3	rcc_control		0
5117	258	206432	GSM202	GPL10	GSE3		rcc	1
5117	258	206433	GSM203	GPL10	GSE3	rcc_control		0
5117	258	206434	GSM204	GPL10	GSE3		rcc	1
5117	258	206435	GSM205	GPL10	GSE3	rcc_control		0
5117	258	206436	GSM206	GPL10	GSE3		rcc	1
5117	258	206437	GSM207	GPL10	GSE3	rcc_control		0
5117	258	206438	GSM208	GPL10	GSE3		rcc	1
5117	258	206439	GSM209	GPL10	GSE3	rcc_control		0
5117	258	206440	GSM210	GPL10	GSE3		rcc	1
5117	258	206441	GSM211	GPL10	GSE3	rcc_control		0
5117	258	206442	GSM213	GPL10	GSE3		rcc	1
5117	258	206443	GSM214	GPL10	GSE3	rcc_control		0
5117	258	206444	GSM215	GPL10	GSE3		rcc	1
5117	258	206445	GSM216	GPL10	GSE3	rcc_control		0
5117	258	206446	GSM217	GPL10	GSE3		rcc	1
5117	258	206447	GSM218	GPL10	GSE3	rcc_control		0
5117	258	206448	GSM219	GPL10	GSE3		rcc	1
5117	258	206449	GSM220	GPL10	GSE3	rcc_control		0
5117	258	206450	GSM221	GPL10	GSE3		rcc	1
5117	258	206451	GSM222	GPL10	GSE3	rcc_control		0
5117	258	206452	GSM224	GPL10	GSE3		rcc	1
5117	258	206453	GSM225	GPL10	GSE3	rcc_control		0
5117	258	206454	GSM226	GPL10	GSE3		rcc	1
5117	258	206455	GSM227	GPL10	GSE3	rcc_control		0
5117	258	206456	GSM228	GPL10	GSE3		rcc	1
5117	258	206457	GSM229	GPL10	GSE3	rcc_control		0
5117	258	206458	GSM230	GPL10	GSE3		rcc	1
5117	258	206459	GSM231	GPL10	GSE3	rcc_control		0
5117	258	206460	GSM232	GPL10	GSE3		rcc	1
5117	258	206461	GSM233	GPL10	GSE3	rcc_control		0
5117	258	206462	GSM235	GPL10	GSE3		rcc	1
5117	258	206463	GSM236	GPL10	GSE3	rcc_control		0
5117	258	206464	GSM237	GPL10	GSE3		rcc	1
5117	258	206465	GSM238	GPL10	GSE3	rcc_control		0
5117	258	206466	GSM239	GPL10	GSE3		rcc	1
5117	258	206467	GSM240	GPL10	GSE3	rcc_control		0
5117	258	206468	GSM241	GPL10	GSE3		rcc	1
5117	258	206469	GSM242	GPL10	GSE3	rcc_control		0
5117	258	206470	GSM243	GPL10	GSE3		rcc	1
5117	258	206471	GSM244	GPL10	GSE3	rcc_control		0
5117	258	206472	GSM246	GPL10	GSE3		rcc	1
5117	258	206473	GSM247	GPL10	GSE3	rcc_control		0
5117	258	206474	GSM248	GPL10	GSE3		rcc	1
5117	258	206475	GSM249	GPL10	GSE3		rcc	1
5117	258	206476	GSM250	GPL10	GSE3		rcc	1
5117	258	206477	GSM251	GPL10	GSE3		rcc	1
5117	258	206478	GSM252	GPL10	GSE3		rcc	1
5117	258	206479	GSM253	GPL10	GSE3		rcc	1
5117	258	206480	GSM254	GPL10	GSE3	rcc_control		0
5117	258	206481	GSM255	GPL10	GSE3		rcc	1
5117	258	206482	GSM257	GPL10	GSE3	rcc_control		0
5117	258	206483	GSM258	GPL10	GSE3		rcc	1
5117	258	206484	GSM259	GPL10	GSE3	rcc_control		0
5117	258	206485	GSM260	GPL10	GSE3		rcc	1
5117	258	206486	GSM261	GPL10	GSE3	rcc_control		0
5117	258	206487	GSM262	GPL10	GSE3		rcc	1
5117	258	206488	GSM263	GPL10	GSE3	rcc_control		0
5117	258	206489	GSM264	GPL10	GSE3		rcc	1
5117	258	206490	GSM265	GPL10	GSE3	rcc_control		0
5117	258	206491	GSM266	GPL10	GSE3		rcc	1
5117	258	206492	GSM268	GPL10	GSE3	rcc_control		0
5117	258	206493	GSM269	GPL10	GSE3		rcc	1
5117	258	206494	GSM270	GPL10	GSE3	rcc_control		0
5117	258	206495	GSM271	GPL10	GSE3		rcc	1
5117	258	206496	GSM272	GPL10	GSE3	rcc_control		0
5117	258	206497	GSM273	GPL10	GSE3		rcc	1
5117	258	206498	GSM274	GPL10	GSE3	rcc_control		0
5117	258	206499	GSM275	GPL10	GSE3		rcc	1
5117	258	206500	GSM276	GPL10	GSE3	rcc_control		0
5117	258	206501	GSM277	GPL10	GSE3		rcc	1
5117	258	206502	GSM279	GPL10	GSE3	rcc_control		0
5117	258	206503	GSM280	GPL10	GSE3		rcc	1
5117	258	206504	GSM281	GPL10	GSE3	rcc_control		0
5117	258	206505	GSM282	GPL10	GSE3		rcc	1
5117	258	206506	GSM283	GPL10	GSE3	rcc_control		0
5117	258	206507	GSM284	GPL10	GSE3		rcc	1
5117	258	206508	GSM285	GPL10	GSE3	rcc_control		0
5117	258	206509	GSM286	GPL10	GSE3		rcc	1
5117	258	206510	GSM287	GPL10	GSE3	rcc_control		0
5117	258	206511	GSM288	GPL10	GSE3		rcc	1
5117	258	206512	GSM290	GPL10	GSE3	rcc_control		0
5117	258	206513	GSM291	GPL10	GSE3		rcc	1
5117	258	206514	GSM292	GPL10	GSE3		rcc	1
5117	258	206515	GSM293	GPL10	GSE3		rcc	1
5117	258	206516	GSM294	GPL10	GSE3		rcc	1
5117	258	206517	GSM295	GPL10	GSE3		rcc	1
5117	258	206518	GSM296	GPL10	GSE3	rcc_control		0
5117	258	206519	GSM297	GPL10	GSE3		rcc	1
5117	258	206520	GSM298	GPL10	GSE3	rcc_control		0
5117	258	206521	GSM299	GPL10	GSE3		rcc	1
5117	258	206522	GSM301	GPL10	GSE3	rcc_control		0
5117	258	206523	GSM302	GPL10	GSE3		rcc	1
5117	258	206524	GSM303	GPL10	GSE3	rcc_control		0
5117	258	206525	GSM304	GPL10	GSE3		rcc	1
5117	258	206526	GSM305	GPL10	GSE3	rcc_control		0
5117	258	206527	GSM306	GPL10	GSE3		rcc	1
5117	258	206528	GSM307	GPL10	GSE3	rcc_control		0
5117	258	206529	GSM308	GPL10	GSE3		rcc	1
5117	258	206530	GSM309	GPL10	GSE3	rcc_control		0
5117	258	206531	GSM310	GPL10	GSE3		rcc	1
5117	258	206532	GSM312	GPL10	GSE3	rcc_control		0
5117	258	206533	GSM313	GPL10	GSE3		rcc	1
5117	258	206534	GSM314	GPL10	GSE3	rcc_control		0
5117	258	206535	GSM315	GPL10	GSE3		rcc	1
5117	258	206536	GSM316	GPL10	GSE3	rcc_control		0
5117	258	206537	GSM317	GPL10	GSE3		rcc	1
5117	258	206538	GSM318	GPL10	GSE3	rcc_control		0
5117	258	206539	GSM319	GPL10	GSE3		rcc	1
5117	258	206540	GSM320	GPL10	GSE3	rcc_control		0
5117	258	206541	GSM321	GPL10	GSE3		rcc	1
5117	258	206542	GSM323	GPL10	GSE3	rcc_control		0
5117	258	206543	GSM324	GPL10	GSE3		rcc	1
5117	258	206544	GSM325	GPL10	GSE3	rcc_control		0
5117	258	206545	GSM326	GPL10	GSE3		rcc	1
5117	258	206546	GSM327	GPL10	GSE3	rcc_control		0
5117	258	206547	GSM328	GPL10	GSE3		rcc	1
5117	258	206548	GSM329	GPL10	GSE3	rcc_control		0
5117	258	206549	GSM330	GPL10	GSE3		rcc	1
5117	258	206550	GSM331	GPL10	GSE3	rcc_control		0
5117	258	206551	GSM332	GPL10	GSE3		rcc	1
5117	258	206552	GSM334	GPL10	GSE3	rcc_control		0
5117	258	206553	GSM335	GPL10	GSE3		rcc	1
5117	258	206554	GSM336	GPL10	GSE3	rcc_control		0
5117	258	206555	GSM337	GPL10	GSE3		rcc	1
5117	258	206556	GSM338	GPL10	GSE3	rcc_control		0
5117	258	206557	GSM339	GPL10	GSE3		rcc	1
5117	258	206558	GSM340	GPL10	GSE3	rcc_control		0
5117	258	206559	GSM341	GPL10	GSE3		rcc	1
5117	258	206560	GSM342	GPL10	GSE3	rcc_control		0
5117	258	206561	GSM343	GPL10	GSE3		rcc	1
5117	258	206562	GSM345	GPL10	GSE3	rcc_control		0
5117	258	206563	GSM346	GPL10	GSE3		rcc	1
5117	258	206564	GSM347	GPL10	GSE3	rcc_control		0
5117	258	206565	GSM348	GPL10	GSE3		rcc	1
5117	258	206566	GSM349	GPL10	GSE3	rcc_control		0
5117	258	206567	GSM350	GPL10	GSE3		rcc	1
5117	258	206568	GSM351	GPL10	GSE3	rcc_control		0
5117	258	206569	GSM352	GPL10	GSE3		rcc	1
5117	258	206570	GSM353	GPL10	GSE3	rcc_control		0
5117	258	206571	GSM354	GPL10	GSE3		rcc	1
5117	258	206572	GSM356	GPL10	GSE3	rcc_control		0
5117	258	206573	GSM357	GPL10	GSE3		rcc	1
5117	258	206574	GSM358	GPL10	GSE3	rcc_control		0
5117	258	206575	GSM359	GPL10	GSE3		rcc	1
5117	258	206576	GSM360	GPL10	GSE3	rcc_control		0
5117	258	206577	GSM361	GPL10	GSE3		rcc	1
5117	258	206578	GSM362	GPL10	GSE3	rcc_control		0
5117	258	206579	GSM363	GPL10	GSE3		rcc	1
5117	258	206580	GSM364	GPL10	GSE3	rcc_control		0
5117	258	206581	GSM365	GPL10	GSE3		rcc	1
5117	258	206582	GSM367	GPL10	GSE3	rcc_control		0
5117	258	206583	GSM368	GPL10	GSE3		rcc	1
5117	259	206584	GSM81	GPL9	GSE3	rcc_control		0
5117	259	206585	GSM82	GPL9	GSE3		rcc	1
5117	259	206586	GSM83	GPL9	GSE3	rcc_control		0
5117	259	206587	GSM84	GPL9	GSE3		rcc	1
5117	259	206588	GSM85	GPL9	GSE3	rcc_control		0
5117	259	206589	GSM86	GPL9	GSE3		rcc	1
5117	259	206590	GSM87	GPL9	GSE3	rcc_control		0
5117	259	206591	GSM88	GPL9	GSE3		rcc	1
5117	259	206592	GSM89	GPL9	GSE3	rcc_control		0
5117	259	206593	GSM90	GPL9	GSE3		rcc	1
5117	259	206594	GSM91	GPL9	GSE3	rcc_control		0
5117	259	206595	GSM92	GPL9	GSE3		rcc	1
5117	259	206596	GSM93	GPL9	GSE3	rcc_control		0
5117	259	206597	GSM94	GPL9	GSE3		rcc	1
5117	259	206598	GSM95	GPL9	GSE3	rcc_control		0
5117	259	206599	GSM96	GPL9	GSE3		rcc	1
5117	259	206600	GSM97	GPL9	GSE3	rcc_control		0
5117	259	206601	GSM98	GPL9	GSE3		rcc	1
5117	259	206602	GSM99	GPL9	GSE3	rcc_control		0
5117	259	206603	GSM100	GPL9	GSE3		rcc	1
5117	259	206604	GSM101	GPL9	GSE3	rcc_control		0
5117	259	206605	GSM102	GPL9	GSE3		rcc	1
5117	259	206606	GSM103	GPL9	GSE3	rcc_control		0
5117	259	206607	GSM104	GPL9	GSE3		rcc	1
5117	259	206608	GSM105	GPL9	GSE3	rcc_control		0
5117	259	206609	GSM106	GPL9	GSE3		rcc	1
5117	259	206610	GSM107	GPL9	GSE3	rcc_control		0
5117	259	206611	GSM108	GPL9	GSE3		rcc	1
5117	259	206612	GSM109	GPL9	GSE3	rcc_control		0
5117	259	206613	GSM110	GPL9	GSE3		rcc	1
5117	259	206614	GSM111	GPL9	GSE3	rcc_control		0
5117	259	206615	GSM112	GPL9	GSE3		rcc	1
5117	259	206616	GSM113	GPL9	GSE3	rcc_control		0
5117	259	206617	GSM114	GPL9	GSE3		rcc	1
5117	259	206618	GSM115	GPL9	GSE3	rcc_control		0
5117	259	206619	GSM116	GPL9	GSE3		rcc	1
5117	259	206620	GSM117	GPL9	GSE3	rcc_control		0
5117	259	206621	GSM118	GPL9	GSE3		rcc	1
5117	259	206622	GSM119	GPL9	GSE3	rcc_control		0
5117	259	206623	GSM120	GPL9	GSE3		rcc	1
5117	259	206624	GSM121	GPL9	GSE3	rcc_control		0
5117	259	206625	GSM122	GPL9	GSE3		rcc	1
5117	259	206626	GSM123	GPL9	GSE3	rcc_control		0
5117	259	206627	GSM124	GPL9	GSE3		rcc	1
5117	259	206628	GSM125	GPL9	GSE3	rcc_control		0
5117	259	206629	GSM126	GPL9	GSE3		rcc	1
5117	259	206630	GSM127	GPL9	GSE3	rcc_control		0
5117	259	206631	GSM128	GPL9	GSE3		rcc	1
5117	259	206632	GSM129	GPL9	GSE3	rcc_control		0
5117	259	206633	GSM130	GPL9	GSE3		rcc	1
5117	259	206634	GSM131	GPL9	GSE3	rcc_control		0
5117	259	206635	GSM132	GPL9	GSE3		rcc	1
5117	259	206636	GSM133	GPL9	GSE3	rcc_control		0
5117	259	206637	GSM134	GPL9	GSE3		rcc	1
5117	259	206638	GSM135	GPL9	GSE3	rcc_control		0
5117	259	206639	GSM136	GPL9	GSE3		rcc	1
5117	259	206640	GSM137	GPL9	GSE3	rcc_control		0
5117	259	206641	GSM138	GPL9	GSE3		rcc	1
5117	259	206642	GSM139	GPL9	GSE3	rcc_control		0
5117	259	206643	GSM140	GPL9	GSE3		rcc	1
5117	259	206644	GSM141	GPL9	GSE3	rcc_control		0
5117	259	206645	GSM142	GPL9	GSE3		rcc	1
5117	259	206646	GSM143	GPL9	GSE3		rcc	1
5117	259	206647	GSM144	GPL9	GSE3		rcc	1
5117	259	206648	GSM145	GPL9	GSE3		rcc	1
5117	259	206649	GSM146	GPL9	GSE3		rcc	1
5117	259	206650	GSM147	GPL9	GSE3		rcc	1
5117	259	206651	GSM148	GPL9	GSE3	rcc_control		0
5117	259	206652	GSM149	GPL9	GSE3		rcc	1
5117	259	206653	GSM150	GPL9	GSE3	rcc_control		0
5117	259	206654	GSM151	GPL9	GSE3		rcc	1
5117	259	206655	GSM152	GPL9	GSE3	rcc_control		0
5117	259	206656	GSM153	GPL9	GSE3		rcc	1
5117	259	206657	GSM154	GPL9	GSE3	rcc_control		0
5117	259	206658	GSM155	GPL9	GSE3		rcc	1
5117	259	206659	GSM156	GPL9	GSE3	rcc_control		0
5117	259	206660	GSM157	GPL9	GSE3		rcc	1
5117	259	206661	GSM158	GPL9	GSE3	rcc_control		0
5117	259	206662	GSM159	GPL9	GSE3		rcc	1
5117	259	206663	GSM160	GPL9	GSE3	rcc_control		0
5117	259	206664	GSM161	GPL9	GSE3		rcc	1
5117	259	206665	GSM162	GPL9	GSE3	rcc_control		0
5117	259	206666	GSM163	GPL9	GSE3		rcc	1
5117	259	206667	GSM164	GPL9	GSE3	rcc_control		0
5117	259	206668	GSM165	GPL9	GSE3		rcc	1
5117	259	206669	GSM166	GPL9	GSE3	rcc_control		0
5117	259	206670	GSM167	GPL9	GSE3		rcc	1
5117	259	206671	GSM168	GPL9	GSE3	rcc_control		0
5117	259	206672	GSM169	GPL9	GSE3		rcc	1
5117	259	206673	GSM170	GPL9	GSE3	rcc_control		0
5117	259	206674	GSM171	GPL9	GSE3		rcc	1
5117	259	206675	GSM172	GPL9	GSE3	rcc_control		0
5117	259	206676	GSM173	GPL9	GSE3		rcc	1
5117	259	206677	GSM174	GPL9	GSE3	rcc_control		0
5117	259	206678	GSM175	GPL9	GSE3		rcc	1
5117	259	206679	GSM176	GPL9	GSE3	rcc_control		0
5117	259	206680	GSM177	GPL9	GSE3		rcc	1
5117	259	206681	GSM178	GPL9	GSE3	rcc_control		0
5117	259	206682	GSM179	GPL9	GSE3		rcc	1
5117	259	206683	GSM180	GPL9	GSE3	rcc_control		0
5117	259	206684	GSM190	GPL9	GSE3		rcc	1
5117	259	206685	GSM201	GPL9	GSE3		rcc	1
5117	259	206686	GSM212	GPL9	GSE3		rcc	1
5117	259	206687	GSM223	GPL9	GSE3		rcc	1
5117	259	206688	GSM234	GPL9	GSE3		rcc	1
5117	259	206689	GSM245	GPL9	GSE3	rcc_control		0
5117	259	206690	GSM256	GPL9	GSE3		rcc	1
5117	259	206691	GSM267	GPL9	GSE3	rcc_control		0
5117	259	206692	GSM278	GPL9	GSE3		rcc	1
5117	259	206693	GSM289	GPL9	GSE3	rcc_control		0
5117	259	206694	GSM300	GPL9	GSE3		rcc	1
5117	259	206695	GSM311	GPL9	GSE3	rcc_control		0
5117	259	206696	GSM322	GPL9	GSE3		rcc	1
5117	259	206697	GSM333	GPL9	GSE3	rcc_control		0
5117	259	206698	GSM344	GPL9	GSE3		rcc	1
5117	259	206699	GSM355	GPL9	GSE3	rcc_control		0
5117	259	206700	GSM366	GPL9	GSE3		rcc	1
5117	259	206701	GSM369	GPL9	GSE3	rcc_control		0
5117	259	206702	GSM370	GPL9	GSE3		rcc	1
5117	259	206703	GSM371	GPL9	GSE3	rcc_control		0
5117	259	206704	GSM372	GPL9	GSE3		rcc	1
5117	259	206705	GSM373	GPL9	GSE3	rcc_control		0
5117	259	206706	GSM374	GPL9	GSE3		rcc	1
5117	259	206707	GSM375	GPL9	GSE3	rcc_control		0
5117	259	206708	GSM376	GPL9	GSE3		rcc	1
5117	259	206709	GSM377	GPL9	GSE3	rcc_control		0
5117	259	206710	GSM378	GPL9	GSE3		rcc	1
5117	259	206711	GSM379	GPL9	GSE3	rcc_control		0
5117	259	206712	GSM380	GPL9	GSE3		rcc	1
5117	259	206713	GSM381	GPL9	GSE3	rcc_control		0
5117	259	206714	GSM382	GPL9	GSE3		rcc	1
5117	259	206715	GSM383	GPL9	GSE3	rcc_control		0
5117	259	206716	GSM384	GPL9	GSE3		rcc	1
5117	259	206717	GSM385	GPL9	GSE3	rcc_control		0
5117	259	206718	GSM386	GPL9	GSE3		rcc	1
5117	259	206719	GSM387	GPL9	GSE3	rcc_control		0
5117	259	206720	GSM388	GPL9	GSE3		rcc	1
5117	259	206721	GSM389	GPL9	GSE3	rcc_control		0
5117	259	206722	GSM390	GPL9	GSE3		rcc	1
5117	259	206723	GSM391	GPL9	GSE3	rcc_control		0
5117	259	206724	GSM392	GPL9	GSE3		rcc	1
5117	259	206725	GSM393	GPL9	GSE3	rcc_control		0
5117	259	206726	GSM394	GPL9	GSE3		rcc	1
5117	259	206727	GSM395	GPL9	GSE3	rcc_control		0
5117	259	206728	GSM396	GPL9	GSE3		rcc	1
5117	259	206729	GSM397	GPL9	GSE3	rcc_control		0
5117	259	206730	GSM398	GPL9	GSE3		rcc	1
5117	259	206731	GSM399	GPL9	GSE3	rcc_control		0
5117	259	206732	GSM400	GPL9	GSE3		rcc	1
5117	259	206733	GSM401	GPL9	GSE3	rcc_control		0
5117	259	206734	GSM402	GPL9	GSE3		rcc	1
5117	259	206735	GSM403	GPL9	GSE3	rcc_control		0
5117	259	206736	GSM404	GPL9	GSE3		rcc	1
5117	259	206737	GSM405	GPL9	GSE3	rcc_control		0
5117	259	206738	GSM406	GPL9	GSE3		rcc	1
5117	259	206739	GSM407	GPL9	GSE3	rcc_control		0
5117	259	206740	GSM408	GPL9	GSE3		rcc	1
5117	259	206741	GSM409	GPL9	GSE3	rcc_control		0
5117	259	206742	GSM410	GPL9	GSE3		rcc	1
5117	259	206743	GSM411	GPL9	GSE3	rcc_control		0
5117	259	206744	GSM412	GPL9	GSE3		rcc	1
5117	259	206745	GSM413	GPL9	GSE3	rcc_control		0
5117	259	206746	GSM414	GPL9	GSE3		rcc	1
5117	259	206747	GSM415	GPL9	GSE3	rcc_control		0
5117	259	206748	GSM416	GPL9	GSE3		rcc	1
5117	259	206749	GSM417	GPL9	GSE3	rcc_control		0
5117	259	206750	GSM418	GPL9	GSE3		rcc	1
5117	259	206751	GSM419	GPL9	GSE3	rcc_control		0
5117	259	206752	GSM420	GPL9	GSE3		rcc	1
5117	259	206753	GSM421	GPL9	GSE3	rcc_control		0
5117	259	206754	GSM422	GPL9	GSE3		rcc	1
6744	4	270872	GSM904985	GPL570	GSE36895	rcc_control		0
6744	4	270873	GSM904986	GPL570	GSE36895		rcc	1
6744	4	270874	GSM904988	GPL570	GSE36895	rcc_control		0
6744	4	270875	GSM904989	GPL570	GSE36895		rcc	1
6744	4	270876	GSM904990	GPL570	GSE36895	rcc_control		0
6744	4	270877	GSM904991	GPL570	GSE36895		rcc	1
6744	4	270878	GSM904992	GPL570	GSE36895	rcc_control		0
6744	4	270879	GSM904994	GPL570	GSE36895		rcc	1
6744	4	270880	GSM904995	GPL570	GSE36895	rcc_control		0
6744	4	270881	GSM904996	GPL570	GSE36895		rcc	1
6744	4	270882	GSM904998	GPL570	GSE36895	rcc_control		0
6744	4	270883	GSM904999	GPL570	GSE36895		rcc	1
6744	4	270884	GSM905000	GPL570	GSE36895	rcc_control		0
6744	4	270885	GSM905002	GPL570	GSE36895		rcc	1
6744	4	270886	GSM905003	GPL570	GSE36895	rcc_control		0
6744	4	270887	GSM905004	GPL570	GSE36895		rcc	1
6744	4	270888	GSM905006	GPL570	GSE36895	rcc_control		0
6744	4	270889	GSM905007	GPL570	GSE36895		rcc	1
6744	4	270890	GSM905008	GPL570	GSE36895	rcc_control		0
6744	4	270891	GSM905009	GPL570	GSE36895		rcc	1
6744	4	270892	GSM905011	GPL570	GSE36895	rcc_control		0
6744	4	270893	GSM905012	GPL570	GSE36895		rcc	1
6744	4	270894	GSM905013	GPL570	GSE36895	rcc_control		0
6744	4	270895	GSM905014	GPL570	GSE36895		rcc	1
6744	4	270896	GSM905016	GPL570	GSE36895	rcc_control		0
6744	4	270897	GSM905017	GPL570	GSE36895		rcc	1
6744	4	270898	GSM905018	GPL570	GSE36895	rcc_control		0
6744	4	270899	GSM905020	GPL570	GSE36895		rcc	1
6744	4	270900	GSM905021	GPL570	GSE36895	rcc_control		0
6744	4	270901	GSM905022	GPL570	GSE36895		rcc	1
6744	4	270902	GSM905023	GPL570	GSE36895		rcc	1
6744	4	270903	GSM905024	GPL570	GSE36895		rcc	1
6744	4	270904	GSM905025	GPL570	GSE36895	rcc_control		0
6744	4	270905	GSM905026	GPL570	GSE36895		rcc	1
6744	4	270906	GSM905027	GPL570	GSE36895		rcc	1
6744	4	270907	GSM905028	GPL570	GSE36895	rcc_control		0
6744	4	270908	GSM905029	GPL570	GSE36895		rcc	1
6744	4	270909	GSM905030	GPL570	GSE36895	rcc_control		0
6744	4	270910	GSM905031	GPL570	GSE36895		rcc	1
6744	4	270911	GSM905032	GPL570	GSE36895		rcc	1
6744	4	270912	GSM905033	GPL570	GSE36895	rcc_control		0
6744	4	270913	GSM905034	GPL570	GSE36895		rcc	1
6744	4	270914	GSM905035	GPL570	GSE36895	rcc_control		0
6744	4	270915	GSM905036	GPL570	GSE36895		rcc	1
6744	4	270916	GSM905037	GPL570	GSE36895	rcc_control		0
6744	4	270917	GSM905038	GPL570	GSE36895		rcc	1
6744	4	270918	GSM905039	GPL570	GSE36895	rcc_control		0
6744	4	270919	GSM905040	GPL570	GSE36895		rcc	1
6744	4	270920	GSM905041	GPL570	GSE36895		rcc	1
6744	4	270921	GSM905042	GPL570	GSE36895	rcc_control		0
6744	4	270922	GSM905043	GPL570	GSE36895		rcc	1
6744	4	270923	GSM905044	GPL570	GSE36895		rcc	1
7557	674	301602	GSM993983	GPL10558	GSE40435	rcc_control		0
7557	674	301603	GSM993984	GPL10558	GSE40435		rcc	1
7557	674	301604	GSM993985	GPL10558	GSE40435	rcc_control		0
7557	674	301605	GSM993986	GPL10558	GSE40435		rcc	1
7557	674	301606	GSM993987	GPL10558	GSE40435	rcc_control		0
7557	674	301607	GSM993988	GPL10558	GSE40435		rcc	1
7557	674	301608	GSM993989	GPL10558	GSE40435	rcc_control		0
7557	674	301609	GSM993990	GPL10558	GSE40435		rcc	1
7557	674	301610	GSM993991	GPL10558	GSE40435	rcc_control		0
7557	674	301611	GSM993992	GPL10558	GSE40435		rcc	1
7557	674	301612	GSM993993	GPL10558	GSE40435	rcc_control		0
7557	674	301613	GSM993994	GPL10558	GSE40435		rcc	1
7557	674	301614	GSM993995	GPL10558	GSE40435	rcc_control		0
7557	674	301615	GSM993996	GPL10558	GSE40435		rcc	1
7557	674	301616	GSM993997	GPL10558	GSE40435	rcc_control		0
7557	674	301617	GSM993998	GPL10558	GSE40435		rcc	1
7557	674	301618	GSM993999	GPL10558	GSE40435	rcc_control		0
7557	674	301619	GSM994000	GPL10558	GSE40435		rcc	1
7557	674	301620	GSM994001	GPL10558	GSE40435		rcc	1
7557	674	301621	GSM994002	GPL10558	GSE40435	rcc_control		0
7557	674	301622	GSM994003	GPL10558	GSE40435		rcc	1
7557	674	301623	GSM994004	GPL10558	GSE40435	rcc_control		0
7557	674	301624	GSM994005	GPL10558	GSE40435		rcc	1
7557	674	301625	GSM994006	GPL10558	GSE40435	rcc_control		0
7557	674	301626	GSM994007	GPL10558	GSE40435		rcc	1
7557	674	301627	GSM994008	GPL10558	GSE40435	rcc_control		0
7557	674	301628	GSM994009	GPL10558	GSE40435	rcc_control		0
7557	674	301629	GSM994010	GPL10558	GSE40435		rcc	1
7557	674	301630	GSM994011	GPL10558	GSE40435		rcc	1
7557	674	301631	GSM994012	GPL10558	GSE40435	rcc_control		0
7557	674	301632	GSM994013	GPL10558	GSE40435		rcc	1
7557	674	301633	GSM994014	GPL10558	GSE40435	rcc_control		0
7557	674	301634	GSM994015	GPL10558	GSE40435		rcc	1
7557	674	301635	GSM994016	GPL10558	GSE40435	rcc_control		0
7557	674	301636	GSM994017	GPL10558	GSE40435		rcc	1
7557	674	301637	GSM994018	GPL10558	GSE40435	rcc_control		0
7557	674	301638	GSM994019	GPL10558	GSE40435		rcc	1
7557	674	301639	GSM994020	GPL10558	GSE40435	rcc_control		0
7557	674	301640	GSM994021	GPL10558	GSE40435		rcc	1
7557	674	301641	GSM994022	GPL10558	GSE40435	rcc_control		0
7557	674	301642	GSM994023	GPL10558	GSE40435		rcc	1
7557	674	301643	GSM994024	GPL10558	GSE40435	rcc_control		0
7557	674	301644	GSM994025	GPL10558	GSE40435		rcc	1
7557	674	301645	GSM994026	GPL10558	GSE40435	rcc_control		0
7557	674	301646	GSM994027	GPL10558	GSE40435		rcc	1
7557	674	301647	GSM994028	GPL10558	GSE40435	rcc_control		0
7557	674	301648	GSM994029	GPL10558	GSE40435	rcc_control		0
7557	674	301649	GSM994030	GPL10558	GSE40435		rcc	1
7557	674	301650	GSM994031	GPL10558	GSE40435		rcc	1
7557	674	301651	GSM994032	GPL10558	GSE40435	rcc_control		0
7557	674	301652	GSM994033	GPL10558	GSE40435		rcc	1
7557	674	301653	GSM994034	GPL10558	GSE40435	rcc_control		0
7557	674	301654	GSM994035	GPL10558	GSE40435		rcc	1
