series_id	platform_id	sample_id	gsm_name	gpl_name	gse_name	asthma_control	asthma	sample_class
2377	283	95906	GSM475618	GPL6244	GSE19187		asthma	1
2377	283	95908	GSM475620	GPL6244	GSE19187		asthma	1
2377	283	95909	GSM475621	GPL6244	GSE19187	asthma_control		0
2377	283	95910	GSM475622	GPL6244	GSE19187	asthma_control		0
2377	283	95911	GSM475623	GPL6244	GSE19187	asthma_control		0
2377	283	95912	GSM475624	GPL6244	GSE19187	asthma_control		0
2377	283	95913	GSM475625	GPL6244	GSE19187		asthma	1
2377	283	95916	GSM475628	GPL6244	GSE19187		asthma	1
2377	283	95917	GSM475629	GPL6244	GSE19187		asthma	1
2377	283	95918	GSM475630	GPL6244	GSE19187		asthma	1
2377	283	95919	GSM475631	GPL6244	GSE19187	asthma_control		0
2377	283	95921	GSM475633	GPL6244	GSE19187	asthma_control		0
2377	283	95926	GSM475638	GPL6244	GSE19187	asthma_control		0
2377	283	95927	GSM475639	GPL6244	GSE19187		asthma	1
2377	283	95928	GSM475640	GPL6244	GSE19187		asthma	1
2377	283	95929	GSM475641	GPL6244	GSE19187		asthma	1
2377	283	95930	GSM475642	GPL6244	GSE19187	asthma_control		0
2377	283	95932	GSM475644	GPL6244	GSE19187		asthma	1
2377	283	95933	GSM475645	GPL6244	GSE19187	asthma_control		0
2377	283	95935	GSM475647	GPL6244	GSE19187		asthma	1
2377	283	95936	GSM475648	GPL6244	GSE19187	asthma_control		0
2377	283	95937	GSM475649	GPL6244	GSE19187	asthma_control		0
2377	283	95942	GSM475654	GPL6244	GSE19187		asthma	1
2377	283	95943	GSM475655	GPL6244	GSE19187		asthma	1
4384	283	180864	GSM665386	GPL6244	GSE27011	asthma_control		0
4384	283	180865	GSM665387	GPL6244	GSE27011	asthma_control		0
4384	283	180866	GSM665388	GPL6244	GSE27011	asthma_control		0
4384	283	180867	GSM665389	GPL6244	GSE27011	asthma_control		0
4384	283	180868	GSM665390	GPL6244	GSE27011	asthma_control		0
4384	283	180869	GSM665391	GPL6244	GSE27011	asthma_control		0
4384	283	180870	GSM665392	GPL6244	GSE27011	asthma_control		0
4384	283	180871	GSM665393	GPL6244	GSE27011	asthma_control		0
4384	283	180872	GSM665394	GPL6244	GSE27011	asthma_control		0
4384	283	180873	GSM665395	GPL6244	GSE27011	asthma_control		0
4384	283	180874	GSM665396	GPL6244	GSE27011	asthma_control		0
4384	283	180875	GSM665397	GPL6244	GSE27011	asthma_control		0
4384	283	180876	GSM665398	GPL6244	GSE27011	asthma_control		0
4384	283	180877	GSM665399	GPL6244	GSE27011	asthma_control		0
4384	283	180878	GSM665400	GPL6244	GSE27011	asthma_control		0
4384	283	180879	GSM665401	GPL6244	GSE27011	asthma_control		0
4384	283	180880	GSM665402	GPL6244	GSE27011	asthma_control		0
4384	283	180881	GSM665403	GPL6244	GSE27011	asthma_control		0
4384	283	180882	GSM665404	GPL6244	GSE27011		asthma	1
4384	283	180883	GSM665405	GPL6244	GSE27011		asthma	1
4384	283	180884	GSM665406	GPL6244	GSE27011		asthma	1
4384	283	180885	GSM665407	GPL6244	GSE27011		asthma	1
4384	283	180886	GSM665408	GPL6244	GSE27011		asthma	1
4384	283	180887	GSM665409	GPL6244	GSE27011		asthma	1
4384	283	180888	GSM665410	GPL6244	GSE27011		asthma	1
4384	283	180889	GSM665411	GPL6244	GSE27011		asthma	1
4384	283	180890	GSM665412	GPL6244	GSE27011		asthma	1
4384	283	180891	GSM665413	GPL6244	GSE27011		asthma	1
4384	283	180892	GSM665414	GPL6244	GSE27011		asthma	1
4384	283	180893	GSM665415	GPL6244	GSE27011		asthma	1
4384	283	180894	GSM665416	GPL6244	GSE27011		asthma	1
4384	283	180895	GSM665417	GPL6244	GSE27011		asthma	1
4384	283	180896	GSM665418	GPL6244	GSE27011		asthma	1
4384	283	180897	GSM665419	GPL6244	GSE27011		asthma	1
4384	283	180898	GSM665420	GPL6244	GSE27011		asthma	1
4384	283	180899	GSM665421	GPL6244	GSE27011		asthma	1
4384	283	180900	GSM665422	GPL6244	GSE27011		asthma	1
4384	283	180901	GSM665423	GPL6244	GSE27011		asthma	1
4384	283	180902	GSM665424	GPL6244	GSE27011		asthma	1
4384	283	180903	GSM665425	GPL6244	GSE27011		asthma	1
4384	283	180904	GSM665426	GPL6244	GSE27011		asthma	1
4384	283	180905	GSM665427	GPL6244	GSE27011		asthma	1
4384	283	180906	GSM665428	GPL6244	GSE27011		asthma	1
4384	283	180907	GSM665429	GPL6244	GSE27011		asthma	1
4384	283	180908	GSM665430	GPL6244	GSE27011		asthma	1
4384	283	180909	GSM665431	GPL6244	GSE27011		asthma	1
4384	283	180910	GSM665432	GPL6244	GSE27011		asthma	1
4384	283	180911	GSM665433	GPL6244	GSE27011		asthma	1
4384	283	180912	GSM665434	GPL6244	GSE27011		asthma	1
4384	283	180913	GSM665435	GPL6244	GSE27011		asthma	1
4384	283	180914	GSM665436	GPL6244	GSE27011		asthma	1
4384	283	180915	GSM665437	GPL6244	GSE27011		asthma	1
4384	283	180916	GSM665438	GPL6244	GSE27011		asthma	1
4384	283	180917	GSM665439	GPL6244	GSE27011		asthma	1
4561	53	187708	GSM688630	GPL6480	GSE27876	asthma_control		0
4561	53	187709	GSM688631	GPL6480	GSE27876	asthma_control		0
4561	53	187710	GSM688632	GPL6480	GSE27876	asthma_control		0
4561	53	187711	GSM688633	GPL6480	GSE27876	asthma_control		0
4561	53	187712	GSM688634	GPL6480	GSE27876	asthma_control		0
4561	53	187713	GSM688635	GPL6480	GSE27876		asthma	1
4561	53	187714	GSM688636	GPL6480	GSE27876		asthma	1
4561	53	187715	GSM688637	GPL6480	GSE27876		asthma	1
4561	53	187716	GSM688638	GPL6480	GSE27876		asthma	1
4561	53	187717	GSM688639	GPL6480	GSE27876		asthma	1
4561	53	187718	GSM688640	GPL6480	GSE27876		asthma	1
4561	53	187719	GSM688641	GPL6480	GSE27876		asthma	1
4561	53	187720	GSM688642	GPL6480	GSE27876		asthma	1
4561	53	187721	GSM688643	GPL6480	GSE27876		asthma	1
4561	53	187722	GSM688644	GPL6480	GSE27876		asthma	1
8180	4	323899	GSM98141	GPL570	GSE4302		asthma	1
8180	4	323900	GSM98142	GPL570	GSE4302		asthma	1
8180	4	323901	GSM98143	GPL570	GSE4302		asthma	1
8180	4	323902	GSM98144	GPL570	GSE4302		asthma	1
8180	4	323903	GSM98145	GPL570	GSE4302		asthma	1
8180	4	323904	GSM98146	GPL570	GSE4302		asthma	1
8180	4	323905	GSM98147	GPL570	GSE4302		asthma	1
8180	4	323906	GSM98148	GPL570	GSE4302		asthma	1
8180	4	323907	GSM98149	GPL570	GSE4302		asthma	1
8180	4	323908	GSM98150	GPL570	GSE4302		asthma	1
8180	4	323909	GSM98151	GPL570	GSE4302		asthma	1
8180	4	323910	GSM98152	GPL570	GSE4302		asthma	1
8180	4	323911	GSM98153	GPL570	GSE4302		asthma	1
8180	4	323912	GSM98154	GPL570	GSE4302		asthma	1
8180	4	323913	GSM98155	GPL570	GSE4302		asthma	1
8180	4	323914	GSM98156	GPL570	GSE4302		asthma	1
8180	4	323915	GSM98157	GPL570	GSE4302		asthma	1
8180	4	323916	GSM98158	GPL570	GSE4302		asthma	1
8180	4	323917	GSM98159	GPL570	GSE4302		asthma	1
8180	4	323918	GSM98160	GPL570	GSE4302		asthma	1
8180	4	323919	GSM98161	GPL570	GSE4302		asthma	1
8180	4	323920	GSM98162	GPL570	GSE4302		asthma	1
8180	4	323921	GSM98163	GPL570	GSE4302		asthma	1
8180	4	323922	GSM98164	GPL570	GSE4302		asthma	1
8180	4	323923	GSM98165	GPL570	GSE4302		asthma	1
8180	4	323924	GSM98166	GPL570	GSE4302		asthma	1
8180	4	323925	GSM98167	GPL570	GSE4302		asthma	1
8180	4	323926	GSM98168	GPL570	GSE4302		asthma	1
8180	4	323927	GSM98169	GPL570	GSE4302		asthma	1
8180	4	323928	GSM98170	GPL570	GSE4302		asthma	1
8180	4	323929	GSM98171	GPL570	GSE4302		asthma	1
8180	4	323930	GSM98172	GPL570	GSE4302		asthma	1
8180	4	323931	GSM98173	GPL570	GSE4302		asthma	1
8180	4	323932	GSM98174	GPL570	GSE4302		asthma	1
8180	4	323933	GSM98175	GPL570	GSE4302		asthma	1
8180	4	323934	GSM98176	GPL570	GSE4302		asthma	1
8180	4	323935	GSM98177	GPL570	GSE4302		asthma	1
8180	4	323936	GSM98178	GPL570	GSE4302		asthma	1
8180	4	323937	GSM98179	GPL570	GSE4302		asthma	1
8180	4	323938	GSM98180	GPL570	GSE4302		asthma	1
8180	4	323939	GSM98181	GPL570	GSE4302		asthma	1
8180	4	323940	GSM98182	GPL570	GSE4302		asthma	1
8180	4	323941	GSM98183	GPL570	GSE4302		asthma	1
8180	4	323942	GSM98184	GPL570	GSE4302		asthma	1
8180	4	323943	GSM98185	GPL570	GSE4302		asthma	1
8180	4	323944	GSM98186	GPL570	GSE4302		asthma	1
8180	4	323945	GSM98187	GPL570	GSE4302		asthma	1
8180	4	323946	GSM98188	GPL570	GSE4302		asthma	1
8180	4	323947	GSM98189	GPL570	GSE4302		asthma	1
8180	4	323948	GSM98190	GPL570	GSE4302		asthma	1
8180	4	323949	GSM98191	GPL570	GSE4302		asthma	1
8180	4	323950	GSM98192	GPL570	GSE4302		asthma	1
8180	4	323951	GSM98193	GPL570	GSE4302		asthma	1
8180	4	323952	GSM98194	GPL570	GSE4302		asthma	1
8180	4	323953	GSM98195	GPL570	GSE4302		asthma	1
8180	4	323954	GSM98196	GPL570	GSE4302		asthma	1
8180	4	323955	GSM98197	GPL570	GSE4302		asthma	1
8180	4	323956	GSM98198	GPL570	GSE4302		asthma	1
8180	4	323957	GSM98199	GPL570	GSE4302		asthma	1
8180	4	323958	GSM98200	GPL570	GSE4302		asthma	1
8180	4	323959	GSM98201	GPL570	GSE4302		asthma	1
8180	4	323960	GSM98202	GPL570	GSE4302		asthma	1
8180	4	323961	GSM98203	GPL570	GSE4302		asthma	1
8180	4	323962	GSM98204	GPL570	GSE4302		asthma	1
8180	4	323964	GSM98206	GPL570	GSE4302	asthma_control		0
8180	4	323965	GSM98207	GPL570	GSE4302	asthma_control		0
8180	4	323966	GSM98208	GPL570	GSE4302		asthma	1
8180	4	323967	GSM98209	GPL570	GSE4302	asthma_control		0
8180	4	323968	GSM98210	GPL570	GSE4302		asthma	1
8180	4	323969	GSM98211	GPL570	GSE4302	asthma_control		0
8180	4	323970	GSM98212	GPL570	GSE4302	asthma_control		0
8180	4	323971	GSM98213	GPL570	GSE4302	asthma_control		0
8180	4	323972	GSM98214	GPL570	GSE4302		asthma	1
8180	4	323973	GSM98215	GPL570	GSE4302		asthma	1
8180	4	323974	GSM98216	GPL570	GSE4302		asthma	1
8180	4	323975	GSM98217	GPL570	GSE4302	asthma_control		0
8180	4	323976	GSM98218	GPL570	GSE4302	asthma_control		0
8180	4	323977	GSM98219	GPL570	GSE4302	asthma_control		0
8180	4	323978	GSM98220	GPL570	GSE4302		asthma	1
8180	4	323979	GSM98221	GPL570	GSE4302	asthma_control		0
8180	4	323980	GSM98222	GPL570	GSE4302	asthma_control		0
8180	4	323981	GSM98223	GPL570	GSE4302	asthma_control		0
8180	4	323982	GSM98224	GPL570	GSE4302		asthma	1
8180	4	323983	GSM98225	GPL570	GSE4302	asthma_control		0
8180	4	323984	GSM98226	GPL570	GSE4302		asthma	1
8180	4	323985	GSM98227	GPL570	GSE4302		asthma	1
8180	4	323986	GSM98228	GPL570	GSE4302		asthma	1
8180	4	323987	GSM98229	GPL570	GSE4302	asthma_control		0
8180	4	323988	GSM98230	GPL570	GSE4302	asthma_control		0
8180	4	323992	GSM98234	GPL570	GSE4302	asthma_control		0
8180	4	323993	GSM98235	GPL570	GSE4302	asthma_control		0
8180	4	323994	GSM98236	GPL570	GSE4302	asthma_control		0
8180	4	323997	GSM98239	GPL570	GSE4302	asthma_control		0
8180	4	323998	GSM98240	GPL570	GSE4302	asthma_control		0
8180	4	323999	GSM98241	GPL570	GSE4302	asthma_control		0
8180	4	324000	GSM98242	GPL570	GSE4302	asthma_control		0
8180	4	324001	GSM98243	GPL570	GSE4302	asthma_control		0
8180	4	324002	GSM98244	GPL570	GSE4302	asthma_control		0
8180	4	324003	GSM98245	GPL570	GSE4302	asthma_control		0
8180	4	324009	GSM98251	GPL570	GSE4302	asthma_control		0
8180	4	324012	GSM98254	GPL570	GSE4302	asthma_control		0
8180	4	324016	GSM98258	GPL570	GSE4302	asthma_control		0
8399	901	330655	GSM1077129	GPL13158	GSE44037	asthma_control		0
8399	901	330657	GSM1077131	GPL13158	GSE44037	asthma_control		0
8399	901	330660	GSM1077134	GPL13158	GSE44037	asthma_control		0
8399	901	330661	GSM1077135	GPL13158	GSE44037		asthma	1
8399	901	330662	GSM1077136	GPL13158	GSE44037		asthma	1
8399	901	330665	GSM1077139	GPL13158	GSE44037		asthma	1
8399	901	330666	GSM1077140	GPL13158	GSE44037		asthma	1
8399	901	330667	GSM1077141	GPL13158	GSE44037	asthma_control		0
8399	901	330668	GSM1077142	GPL13158	GSE44037		asthma	1
8399	901	330669	GSM1077143	GPL13158	GSE44037		asthma	1
8399	901	330670	GSM1077144	GPL13158	GSE44037	asthma_control		0
8399	901	330671	GSM1077145	GPL13158	GSE44037		asthma	1
8399	901	330672	GSM1077146	GPL13158	GSE44037		asthma	1
8399	901	330674	GSM1077148	GPL13158	GSE44037	asthma_control		0
8399	901	330675	GSM1077149	GPL13158	GSE44037	asthma_control		0
8399	901	330676	GSM1077150	GPL13158	GSE44037	asthma_control		0
8399	901	330678	GSM1077152	GPL13158	GSE44037	asthma_control		0
8399	901	330679	GSM1077153	GPL13158	GSE44037	asthma_control		0
8399	901	330680	GSM1077154	GPL13158	GSE44037		asthma	1
8399	901	330681	GSM1077155	GPL13158	GSE44037	asthma_control		0
8399	901	330682	GSM1077156	GPL13158	GSE44037		asthma	1
8399	901	330683	GSM1077157	GPL13158	GSE44037		asthma	1
8399	901	330685	GSM1077159	GPL13158	GSE44037		asthma	1
8399	901	330687	GSM1077161	GPL13158	GSE44037	asthma_control		0
8818	1363	347273	GSM1125390	GPL16981	GSE46171	asthma_control		0
8818	1363	347274	GSM1125391	GPL16981	GSE46171	asthma_control		0
8818	1363	347275	GSM1125392	GPL16981	GSE46171	asthma_control		0
8818	1363	347276	GSM1125394	GPL16981	GSE46171	asthma_control		0
8818	1363	347277	GSM1125395	GPL16981	GSE46171	asthma_control		0
8818	1363	347278	GSM1125396	GPL16981	GSE46171	asthma_control		0
8818	1363	347279	GSM1125397	GPL16981	GSE46171	asthma_control		0
8818	1363	347280	GSM1125398	GPL16981	GSE46171	asthma_control		0
8818	1363	347281	GSM1125400	GPL16981	GSE46171	asthma_control		0
8818	1363	347282	GSM1125401	GPL16981	GSE46171	asthma_control		0
8818	1363	347283	GSM1125402	GPL16981	GSE46171	asthma_control		0
8818	1363	347284	GSM1125403	GPL16981	GSE46171	asthma_control		0
8818	1363	347285	GSM1125404	GPL16981	GSE46171	asthma_control		0
8818	1363	347286	GSM1125406	GPL16981	GSE46171	asthma_control		0
8818	1363	347292	GSM1125421	GPL16981	GSE46171		asthma	1
8818	1363	347293	GSM1125422	GPL16981	GSE46171		asthma	1
8818	1363	347294	GSM1125423	GPL16981	GSE46171		asthma	1
8818	1363	347295	GSM1125425	GPL16981	GSE46171		asthma	1
8818	1363	347296	GSM1125426	GPL16981	GSE46171		asthma	1
8818	1363	347297	GSM1125431	GPL16981	GSE46171		asthma	1
8818	1363	347298	GSM1125432	GPL16981	GSE46171		asthma	1
8818	1363	347299	GSM1125438	GPL16981	GSE46171		asthma	1
8818	1363	347300	GSM1125439	GPL16981	GSE46171		asthma	1
8818	1363	347301	GSM1125440	GPL16981	GSE46171		asthma	1
8818	1363	347302	GSM1125442	GPL16981	GSE46171		asthma	1
8818	1363	347303	GSM1125443	GPL16981	GSE46171		asthma	1
8818	1363	347304	GSM1125448	GPL16981	GSE46171		asthma	1
8818	1363	347305	GSM1125449	GPL16981	GSE46171		asthma	1
8818	1363	347306	GSM1125453	GPL16981	GSE46171		asthma	1
8818	1363	347307	GSM1125454	GPL16981	GSE46171		asthma	1
8818	1363	347308	GSM1125456	GPL16981	GSE46171		asthma	1
8818	1363	347309	GSM1125457	GPL16981	GSE46171		asthma	1
8818	1363	347310	GSM1125462	GPL16981	GSE46171		asthma	1
8818	1363	347311	GSM1125467	GPL16981	GSE46171		asthma	1
8818	1363	347312	GSM1125470	GPL16981	GSE46171		asthma	1
8818	1363	347313	GSM1125473	GPL16981	GSE46171		asthma	1
8818	1363	347314	GSM1125476	GPL16981	GSE46171		asthma	1
8818	1363	347315	GSM1125479	GPL16981	GSE46171		asthma	1
8818	1363	347316	GSM1125480	GPL16981	GSE46171		asthma	1
8818	53	347317	GSM1125393	GPL6480	GSE46171	asthma_control		0
8818	53	347318	GSM1125399	GPL6480	GSE46171	asthma_control		0
8818	53	347319	GSM1125405	GPL6480	GSE46171	asthma_control		0
8818	53	347326	GSM1125418	GPL6480	GSE46171		asthma	1
8818	53	347327	GSM1125419	GPL6480	GSE46171		asthma	1
8818	53	347328	GSM1125420	GPL6480	GSE46171		asthma	1
8818	53	347329	GSM1125424	GPL6480	GSE46171		asthma	1
8818	53	347330	GSM1125427	GPL6480	GSE46171		asthma	1
8818	53	347331	GSM1125428	GPL6480	GSE46171		asthma	1
8818	53	347332	GSM1125429	GPL6480	GSE46171		asthma	1
8818	53	347333	GSM1125430	GPL6480	GSE46171		asthma	1
8818	53	347334	GSM1125433	GPL6480	GSE46171		asthma	1
8818	53	347335	GSM1125434	GPL6480	GSE46171		asthma	1
8818	53	347336	GSM1125435	GPL6480	GSE46171		asthma	1
8818	53	347337	GSM1125436	GPL6480	GSE46171		asthma	1
8818	53	347338	GSM1125437	GPL6480	GSE46171		asthma	1
8818	53	347339	GSM1125441	GPL6480	GSE46171		asthma	1
8818	53	347340	GSM1125444	GPL6480	GSE46171		asthma	1
8818	53	347341	GSM1125445	GPL6480	GSE46171		asthma	1
8818	53	347342	GSM1125446	GPL6480	GSE46171		asthma	1
8818	53	347343	GSM1125447	GPL6480	GSE46171		asthma	1
8818	53	347344	GSM1125450	GPL6480	GSE46171		asthma	1
8818	53	347345	GSM1125451	GPL6480	GSE46171		asthma	1
8818	53	347346	GSM1125452	GPL6480	GSE46171		asthma	1
8818	53	347347	GSM1125455	GPL6480	GSE46171		asthma	1
8818	53	347348	GSM1125458	GPL6480	GSE46171		asthma	1
8818	53	347349	GSM1125459	GPL6480	GSE46171		asthma	1
8818	53	347350	GSM1125460	GPL6480	GSE46171		asthma	1
8818	53	347351	GSM1125461	GPL6480	GSE46171		asthma	1
8818	53	347352	GSM1125463	GPL6480	GSE46171		asthma	1
8818	53	347353	GSM1125464	GPL6480	GSE46171		asthma	1
8818	53	347354	GSM1125465	GPL6480	GSE46171		asthma	1
8818	53	347355	GSM1125466	GPL6480	GSE46171		asthma	1
8818	53	347356	GSM1125468	GPL6480	GSE46171		asthma	1
8818	53	347357	GSM1125469	GPL6480	GSE46171		asthma	1
8818	53	347358	GSM1125471	GPL6480	GSE46171		asthma	1
8818	53	347359	GSM1125472	GPL6480	GSE46171		asthma	1
8818	53	347360	GSM1125474	GPL6480	GSE46171		asthma	1
8818	53	347361	GSM1125475	GPL6480	GSE46171		asthma	1
8818	53	347362	GSM1125477	GPL6480	GSE46171		asthma	1
8818	53	347363	GSM1125478	GPL6480	GSE46171		asthma	1
9938	26	389934	GSM113468	GPL1708	GSE5272	asthma_control		0
9938	26	389935	GSM113469	GPL1708	GSE5272	asthma_control		0
9938	26	389936	GSM113470	GPL1708	GSE5272	asthma_control		0
9938	26	389937	GSM113471	GPL1708	GSE5272	asthma_control		0
9938	26	389938	GSM113472	GPL1708	GSE5272	asthma_control		0
9938	26	389939	GSM113473	GPL1708	GSE5272	asthma_control		0
9938	26	389940	GSM113474	GPL1708	GSE5272	asthma_control		0
9938	26	389941	GSM113475	GPL1708	GSE5272	asthma_control		0
9938	26	389942	GSM113476	GPL1708	GSE5272	asthma_control		0
9938	26	389943	GSM113477	GPL1708	GSE5272	asthma_control		0
9938	26	389944	GSM113478	GPL1708	GSE5272	asthma_control		0
9938	26	389945	GSM113479	GPL1708	GSE5272	asthma_control		0
9938	26	389946	GSM113480	GPL1708	GSE5272	asthma_control		0
9938	26	389947	GSM113481	GPL1708	GSE5272	asthma_control		0
9938	26	389948	GSM113482	GPL1708	GSE5272	asthma_control		0
9938	26	389949	GSM113483	GPL1708	GSE5272	asthma_control		0
9938	26	389950	GSM113484	GPL1708	GSE5272	asthma_control		0
9938	26	389951	GSM113485	GPL1708	GSE5272	asthma_control		0
9938	26	389952	GSM113486	GPL1708	GSE5272	asthma_control		0
9938	26	389953	GSM113487	GPL1708	GSE5272	asthma_control		0
9938	26	389954	GSM113488	GPL1708	GSE5272	asthma_control		0
9938	26	389955	GSM113489	GPL1708	GSE5272	asthma_control		0
9938	26	389956	GSM113490	GPL1708	GSE5272	asthma_control		0
9938	26	389957	GSM113491	GPL1708	GSE5272	asthma_control		0
9938	26	389958	GSM113492	GPL1708	GSE5272		asthma	1
9938	26	389959	GSM113493	GPL1708	GSE5272		asthma	1
9938	26	389960	GSM113494	GPL1708	GSE5272		asthma	1
9938	26	389961	GSM113495	GPL1708	GSE5272		asthma	1
9938	26	389962	GSM113496	GPL1708	GSE5272		asthma	1
9938	26	389963	GSM113497	GPL1708	GSE5272		asthma	1
9938	26	389964	GSM113498	GPL1708	GSE5272	asthma_control		0
9938	26	389965	GSM113499	GPL1708	GSE5272	asthma_control		0
9938	26	389966	GSM113500	GPL1708	GSE5272	asthma_control		0
9938	26	389967	GSM113501	GPL1708	GSE5272	asthma_control		0
9938	26	389968	GSM113502	GPL1708	GSE5272	asthma_control		0
9938	26	389969	GSM113503	GPL1708	GSE5272	asthma_control		0
9938	26	389970	GSM113504	GPL1708	GSE5272		asthma	1
9938	26	389971	GSM113505	GPL1708	GSE5272		asthma	1
9938	26	389972	GSM113506	GPL1708	GSE5272		asthma	1
9938	26	389973	GSM113507	GPL1708	GSE5272		asthma	1
9938	26	389974	GSM113508	GPL1708	GSE5272		asthma	1
9938	26	389975	GSM113509	GPL1708	GSE5272		asthma	1
9938	26	389976	GSM113510	GPL1708	GSE5272		asthma	1
9938	26	389977	GSM113511	GPL1708	GSE5272		asthma	1
9938	26	389978	GSM113512	GPL1708	GSE5272		asthma	1
9938	26	389979	GSM113513	GPL1708	GSE5272		asthma	1
9938	26	389980	GSM113514	GPL1708	GSE5272		asthma	1
9938	26	389981	GSM113515	GPL1708	GSE5272		asthma	1
9938	26	389982	GSM113516	GPL1708	GSE5272		asthma	1
9938	26	389983	GSM113517	GPL1708	GSE5272		asthma	1
9938	26	389984	GSM113518	GPL1708	GSE5272		asthma	1
9938	26	389985	GSM113519	GPL1708	GSE5272		asthma	1
9938	26	389986	GSM113520	GPL1708	GSE5272		asthma	1
9938	26	389987	GSM113521	GPL1708	GSE5272		asthma	1
9938	26	389988	GSM113522	GPL1708	GSE5272		asthma	1
9938	26	389989	GSM113523	GPL1708	GSE5272		asthma	1
9938	26	389990	GSM113524	GPL1708	GSE5272		asthma	1
9938	26	389991	GSM113525	GPL1708	GSE5272		asthma	1
9938	26	389992	GSM113526	GPL1708	GSE5272		asthma	1
9938	26	389993	GSM113527	GPL1708	GSE5272		asthma	1
9938	26	389994	GSM113528	GPL1708	GSE5272	asthma_control		0
9938	26	389995	GSM113529	GPL1708	GSE5272	asthma_control		0
9938	26	389996	GSM113530	GPL1708	GSE5272	asthma_control		0
9938	26	389997	GSM113531	GPL1708	GSE5272	asthma_control		0
9938	26	389998	GSM113532	GPL1708	GSE5272	asthma_control		0
9938	26	389999	GSM113533	GPL1708	GSE5272	asthma_control		0
9938	26	390000	GSM113535	GPL1708	GSE5272		asthma	1
9938	26	390001	GSM113536	GPL1708	GSE5272		asthma	1
9938	26	390002	GSM113537	GPL1708	GSE5272		asthma	1
9938	26	390003	GSM113538	GPL1708	GSE5272		asthma	1
9938	26	390004	GSM113539	GPL1708	GSE5272		asthma	1
9938	26	390005	GSM113540	GPL1708	GSE5272		asthma	1
9938	26	390006	GSM113541	GPL1708	GSE5272	asthma_control		0
9938	26	390007	GSM113542	GPL1708	GSE5272	asthma_control		0
9938	26	390008	GSM113543	GPL1708	GSE5272	asthma_control		0
